h_team_id,a_team_id,day,fix_time,fix_round,temp,rain,distance,dist_time,sunset,attend,hw_odds,d_odds,h_injuries,a_injuries,h_suspensions,a_suspensions,h_penalty_c,a_penalty_c,win_lg,draw_lg,loss_lg,derby,league_pos_h,league_pos_a,tv,tv_all,radius_25k,last_home_game,points_top,points_bottom,season
11,3,6,19.450001,33,6,0,252,150,18.040001,1206,.61540002,2.3,1,2,1,0,0,0,0,0,1,0,10,7,0,1,2,25,9,35,2012
10,9,6,19.450001,33,5,0,207,157,18.1,6097,1,2.3,4,2,1,0,0,0,0,0,1,0,12,9,1,0,0,13,0,44,2012
12,8,6,19.450001,33,6,0,20,30,18.040001,450,1.625,2.25,2,0,0,2,0,0,0,0,1,0,4,4,0,1,2,13,31,13,2012
1,12,6,19.450001,1,9,0,10,20,18.16,1368,.9091,2.25,3,0,0,2,1,1,0,0,1,0,12,12,0,0,2,13,0,0,2013
2,8,6,19.450001,1,9,0,21,45,18.16,1200,1.875,2.2,0,0,0,1,0,0,0,0,1,0,12,12,0,0,2,120,0,0,2013
6,9,6,19.450001,1,7,1,90,65,18.16,2598,4.5,2.75,0,0,0,2,0,0,1,0,0,0,12,12,0,0,0,7,0,0,2013
4,10,6,19.450001,1,7,1,116,116,18.190001,2500,2.25,2.0999999,2,2,2,1,0,0,1,0,0,0,12,12,0,0,0,4,0,0,2013
11,5,6,19.450001,1,9,0,53,42,18.16,1706,.83329999,2.3,1,1,1,0,0,0,1,0,0,0,12,12,0,0,2,25,0,0,2013
13,3,1,17.15,1,4,1,100,84,18.290001,3578,1.625,2.0999999,2,2,0,2,0,0,0,0,1,0,6,5,1,0,0,20,0,0,2013
5,13,6,19.450001,2,4,1,247,150,18.290001,716,1,2.2,4,2,0,2,1,1,0,0,1,0,1,6,0,1,0,4,3,0,2013
8,6,6,20,2,5,1,85,59,18.290001,1099,1.6,2.2,0,0,1,1,1,1,0,0,1,0,3,7,0,1,2,4,3,0,2013
9,11,6,19.35,2,5,1,6,10,18.290001,4000,.90899998,2.25,0,1,0,1,0,0,0,1,0,1,8,9,1,0,2,11,2,1,2013
12,4,6,19.450001,2,5,1,246,174,18.290001,231,2.0999999,2.2,2,3,1,0,0,0,0,0,1,0,4,2,0,1,2,28,3,0,2013
3,1,6,19.450001,2,5,0,252,150,18.379999,2760,.80000001,2.25,1,0,0,0,0,0,0,1,0,0,5,12,0,1,0,17,2,1,2013
10,2,7,19.450001,2,4,0,227,135,18.389999,2684,.28569999,3.75,3,1,1,0,0,0,1,0,0,0,10,11,0,0,0,11,0,3,2013
1,9,2,14,3,6,0,12,25,18.360001,2785,3.75,2.4000001,1,0,0,0,0,0,0,0,1,1,7,11,0,0,0,10,3,3,2013
6,10,3,19.450001,3,3,1,170,147,18.370001,2054,5,2.75,0,2,0,0,0,0,1,0,0,0,10,12,0,0,0,11,2,4,2013
4,5,3,19.450001,3,3,1,200,152,18.4,800,1,2.2,1,3,0,0,0,0,1,0,0,0,8,3,0,0,0,11,3,3,2013
13,12,3,19.450001,3,3,0,202,130,18.450001,1712,.72729999,2.3,2,1,2,1,0,0,0,1,0,0,4,1,0,0,0,11,4,2,2013
12,6,7,19.450001,4,3,0,85,59,18.43,241,2.25,2.3,4,0,0,0,0,0,0,0,1,0,1,7,0,0,0,8,9,0,2013
10,13,7,19.450001,4,3,0,223,174,18.57,2311,.53329998,2.5999999,3,4,0,0,0,0,1,0,0,0,12,10,0,0,0,8,0,9,2013
5,2,1,15,4,3,0,88,56,18.459999,536,.69999999,2.4000001,4,2,0,0,0,0,0,1,0,0,3,5,0,1,0,9,7,2,2013
3,4,1,15.3,4,5,0,400,283,18.530001,2334,1.1,2.2,2,4,0,0,0,0,1,0,0,0,8,9,0,1,0,9,5,4,2013
8,9,1,15.55,4,2,0,11,35,18.450001,1704,6,2.5,0,2,2,1,0,0,0,0,1,1,2,11,1,0,0,9,9,0,2013
6,5,5,19.450001,5,2,0,32,30,19.530001,2198,1.4,2.2,1,2,0,0,1,0,1,0,0,1,10,7,0,0,0,9,5,6,2013
4,8,6,19.450001,5,1,0,246,174,19,1400,.53329998,2.5,2,2,0,1,1,0,0,1,0,0,11,2,0,1,0,9,5,6,2013
2,12,6,19.450001,5,5,0,28,25,18.530001,350,.75,2.4000001,1,3,0,0,0,1,0,0,1,0,3,1,0,1,2,21,9,2,2013
1,10,6,19.049999,5,4,0,207,157,18.530001,1386,4.5,2.5,1,2,0,0,0,0,0,1,0,0,6,12,1,0,2,10,8,3,2013
9,3,6,20,5,4,0,252,150,18.530001,3500,.75,2.25,2,4,0,0,0,0,0,1,0,0,9,5,0,1,2,13,6,5,2013
13,11,7,19.450001,5,3,0,202,130,19.049999,3000,1.625,2.0999999,5,0,2,0,0,1,0,0,1,0,7,3,0,0,0,11,10,4,2013
4,2,2,15,6,8,0,274,200,20.059999,750,.44440001,3,3,1,0,1,0,0,1,0,0,0,11,4,0,0,0,3,5,9,2013
5,3,2,15,6,6,0,245,175,20,465,1.3,2.0999999,0,2,1,1,1,0,0,1,0,0,8,5,0,0,0,8,9,5,2013
8,1,2,19,6,5,0,1.65,5,20,1329,1.3,2.0999999,2,2,1,0,0,0,0,0,1,1,2,3,0,0,1,8,14,0,2013
12,10,2,19.299999,6,5,0,207,157,20,624,7.5,3.3333001,3,4,0,0,0,0,0,1,0,0,1,12,0,0,1,9,14,0,2013
11,6,3,19.450001,6,5,0,85,59,20.02,1105,.75,2.3,1,1,0,0,0,1,1,0,0,0,5,10,0,0,0,25,12,5,2013
13,9,3,19.450001,6,5,0,202,130,20.1,3006,2.75,2.2,2,2,2,0,0,0,0,0,1,0,4,9,0,0,0,3,13,4,2013
1,4,6,19.049999,7,4,0,246,174,20.07,1053,2.5999999,2.2,3,4,0,0,0,0,1,0,0,0,7,11,1,0,2,7,11,6,2013
2,11,6,19.450001,7,4,0,28,25,20.07,1250,3.3299999,2.4000001,2,1,0,0,0,0,0,0,1,0,3,4,0,1,2,7,14,3,2013
3,12,6,19.450001,7,6,0,252,150,20.139999,2076,.40000001,3.2,3,3,0,0,0,0,0,1,0,0,5,12,0,1,0,12,12,5,2013
6,13,6,19.450001,7,3,0,280,164,20.08,1566,1.2,2.2,1,1,0,0,0,0,1,0,0,0,10,6,0,1,0,8,7,10,2013
9,5,6,20,7,4,0,53,42,20.08,2800,.61540002,2.4000001,2,2,1,0,0,0,0,1,0,0,9,8,0,1,2,7,10,7,2013
10,8,7,19.450001,7,7,0,207,157,20.190001,3158,.28569999,3.5,2,2,0,1,0,0,1,0,0,0,12,2,0,0,0,14,0,17,2013
6,4,6,19.450001,8,6,0,200,147,20.209999,1780,2.3,2.2,0,3,0,0,0,2,0,1,0,0,10,11,0,0,0,7,9,11,2013
12,11,6,19.450001,8,7,0,12,25,20.200001,608,5.5,2.5999999,1,1,0,0,0,0,0,0,1,0,1,7,0,0,2,11,20,0,2013
9,2,6,20,8,7,0,23,30,20.200001,1800,.36359999,3.3333001,4,5,0,0,1,0,0,1,0,0,9,3,0,0,2,7,12,8,2013
8,5,6,20,8,7,0,53,42,20.200001,1047,2.5,2.0999999,1,1,0,0,0,1,0,0,1,0,2,6,0,0,2,11,20,0,2013
10,3,7,15.55,8,7,1,263,240,20.200001,2221,.44440001,3,4,3,0,1,1,0,1,0,0,0,12,6,1,0,0,7,0,20,2013
11,8,2,19.450001,8,10,0,8,20,20.25,1216,.40000001,3,1,1,0,1,0,0,1,0,0,1,8,2,0,0,0,13,12,11,2013
13,1,3,19.450001,8,10,0,202,130,20.35,1781,1.1,2.0999999,1,2,1,0,0,1,0,1,0,0,5,4,0,0,0,14,17,6,2013
11,10,6,19.049999,9,8,0,207,157,20.32,1656,2.25,2.2,1,3,0,0,1,0,1,0,0,0,10,12,1,0,1,4,9,14,2013
1,6,6,19.450001,9,8,0,85,59,20.32,1405,1.7,2.0999999,1,1,0,0,0,0,0,0,1,0,4,8,0,1,1,14,17,6,2013
3,8,6,19.450001,9,9,0,252,150,20.370001,2275,.5,2.75,4,1,0,0,0,0,0,0,1,0,5,1,0,1,0,14,15,8,2013
4,9,6,19.450001,9,8,0,246,174,20.41,2600,1.4,2.2,3,3,1,0,0,0,1,0,0,0,11,9,0,1,0,18,5,18,2013
5,12,6,19.450001,9,8,0,60,50,20.33,642,.40000001,3,1,0,0,1,0,0,1,0,0,0,7,2,0,1,0,3,13,10,2013
2,13,1,15,9,11,0,212,130,20.35,450,2.4000001,2.25,3,0,0,1,0,0,0,0,1,0,3,6,0,0,0,16,20,2,2013
11,4,6,19.450001,10,7,0,246,174,20.450001,1404,1.25,2.2,0,3,0,0,0,0,1,0,0,0,10,11,0,1,2,7,6,16,2013
12,9,6,19.450001,10,7,0,10,20,20.450001,993,7.5,3,1,4,0,1,0,0,0,0,1,0,1,6,0,1,2,14,23,-1,2013
1,2,6,19.450001,10,7,0,25,50,20.450001,1006,.9091,2.25,3,1,0,0,0,0,0,0,1,0,4,3,0,1,2,7,17,5,2013
6,3,6,19.35,10,7,0,272,190,20.450001,1189,1.25,2.2,1,4,1,0,0,0,1,0,0,0,9,5,1,0,0,14,9,13,2013
10,5,7,19.450001,10,8,0,190,140,20.59,2329,.53329998,2.8,4,0,1,0,0,0,0,0,1,0,12,8,0,0,0,4,0,20,2013
13,8,7,19.450001,10,9,0,202,130,20.540001,1582,.5,2.75,2,1,0,0,0,0,1,0,0,0,7,2,0,0,0,11,11,9,2013
11,1,2,19.450001,10,9,0,6,20,20.5,1384,.5,2.75,0,4,1,0,0,0,0,1,0,1,10,4,0,0,1,3,6,15,2013
2,3,2,19.450001,10,7,0,217,156,20.5,300,2.3,2.3,2,2,0,0,0,1,0,0,1,0,2,5,0,0,1,8,21,0,2013
2,6,6,19.450001,11,11,0,116,69,20.559999,1000,3.5,2.5,1,1,0,0,0,0,0,0,1,0,2,9,0,0,1,4,21,0,2013
3,11,6,19.450001,11,10,1,252,150,21.01,2118,2.4000001,2.2,2,0,0,0,0,0,1,0,0,0,6,10,0,0,0,11,12,9,2013
4,13,6,19.450001,11,9,0,359,285,21.08,2100,.69999999,2.4000001,2,1,0,1,0,0,0,1,0,0,11,7,0,0,0,14,2,19,2013
5,1,6,19.450001,11,10,1,53,42,21.59,903,.66659999,2.3,2,2,0,0,0,0,0,1,0,0,8,4,0,0,0,14,10,11,2013
9,10,6,20,11,10,0,207,157,20.58,3600,1.75,2.2,2,4,0,2,0,0,0,0,1,0,5,12,0,0,2,17,13,8,2013
8,12,6,20,11,10,0,20,30,20.58,735,1.375,2.2,1,2,1,0,0,0,0,1,0,0,1,3,0,0,2,21,22,-1,2013
5,11,2,15,12,17,0,53,42,21.049999,944,2.0999999,2.2,0,0,0,0,0,1,0,1,0,0,8,10,0,0,0,3,10,12,2013
3,13,2,15.3,12,14,0,100,84,21.07,1851,1.6,2.2,2,1,0,0,0,0,0,0,1,0,5,7,0,0,0,3,13,9,2013
10,4,2,17,12,17,1,138,116,21.16,4256,1.2,2.25,3,2,1,0,0,0,0,1,0,0,11,12,0,0,0,9,0,22,2013
8,2,2,19,12,13,0,21,45,21.030001,678,.9091,2.2,2,3,1,0,0,0,1,0,0,0,3,1,0,0,1,3,20,2,2013
9,6,2,19,12,13,0,90,65,21.030001,2666,.72729999,2.4000001,2,1,0,0,0,0,0,1,0,0,6,9,0,0,1,3,13,9,2013
12,1,3,19.450001,12,12,0,10,20,21.049999,468,1.6,2.2,1,1,0,0,0,0,0,0,1,0,2,4,0,0,0,11,25,-2,2013
6,8,6,19.450001,13,11,0,85,59,21.129999,1483,.53329998,2.5999999,2,7,0,1,0,0,0,0,1,0,9,1,0,0,0,14,8,14,2013
1,3,6,19.450001,13,10,0,252,150,21.08,1133,1.8,2.0999999,0,3,1,1,0,1,0,0,1,0,4,5,0,0,1,14,17,5,2013
2,10,6,19.450001,13,11,0,227,135,21.08,1200,9,3.75,1,3,0,0,0,0,1,0,0,0,2,12,0,0,1,7,22,0,2013
4,12,6,19.450001,13,11,0,246,174,21.209999,1700,.40000001,3,3,3,1,0,0,2,0,0,1,0,11,3,0,0,0,7,3,19,2013
13,5,3,19.450001,13,10,1,247,150,21.23,1411,1.15,2.25,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,17,13,9,2013
11,9,3,19.450001,13,8,1,6,10,21.17,2410,1.375,2.2,0,3,0,0,0,0,1,0,0,1,10,7,0,0,0,15,4,18,2013
9,1,6,19.049999,14,12,0,12,25,21.219999,3800,.40000001,3.3329999,5,0,0,2,1,0,0,1,0,1,7,4,1,0,2,6,13,9,2013
5,4,6,19.450001,14,12,0,200,152,21.24,792,1.875,2.2,1,3,0,1,0,0,1,0,0,0,8,10,0,1,0,11,11,11,2013
8,11,6,20,14,11,0,8,20,21.219999,1418,7.5,2.75,4,1,2,0,0,0,0,0,1,1,1,11,0,1,2,11,24,-2,2013
12,13,6,19.450001,14,11,0,202,130,21.219999,253,2.5999999,2.3,2,0,0,1,0,0,1,0,0,0,3,7,0,1,2,10,20,2,2013
3,2,6,19.450001,14,11,0,217,156,21.25,1840,.61540002,2.4000001,2,1,0,0,0,0,1,0,0,0,5,2,0,1,0,11,14,8,2013
13,10,6,19.049999,15,10,0,223,174,21.379999,1862,3,2.4000001,5,1,1,0,0,0,0,1,0,0,6,12,1,0,0,10,12,7,2013
1,11,6,19.450001,15,9,0,6,20,21.32,1878,5.5,2.5999999,2,0,1,0,0,1,0,1,0,1,4,11,0,1,2,4,17,2,2013
6,12,6,19.450001,15,9,0,85,59,21.360001,1155,.53329998,2.75,1,5,0,0,0,1,1,0,0,0,9,3,0,1,0,14,6,13,2013
2,5,6,19.450001,15,9,0,88,56,21.32,600,2.5,2.4000001,0,0,0,0,0,0,1,0,0,0,2,8,0,1,2,14,19,0,2013
4,3,6,19.450001,15,8,0,400,283,21.450001,1200,.61500001,2.5999999,3,3,0,0,0,0,1,0,0,0,10,5,0,1,0,14,1,18,2013
9,8,6,20,15,9,0,11,35,21.32,2822,.22220001,4.5,4,3,1,2,0,0,0,1,0,1,7,1,0,1,2,3,12,7,2013
10,6,3,19.450001,16,10,0,170,147,21.51,1824,.53329998,2.5999999,3,1,0,0,0,0,0,1,0,0,11,9,0,0,0,22,2,18,2013
11,12,3,19.450001,16,12,0,12,25,21.370001,963,.36359999,3.5,0,4,0,0,0,0,1,0,0,0,12,4,0,0,0,14,0,20,2013
11,13,6,17,16,17,0,202,130,21.5,1015,.53329998,2.5999999,1,4,0,1,0,0,1,0,0,0,12,7,0,0,0,7,0,23,2013
8,4,6,20,16,14,0,246,174,21.5,636,6.5,3.3329999,2,1,0,0,0,0,0,0,1,0,1,10,0,0,1,8,30,-7,2013
10,1,6,19.450001,16,19,0,207,157,22.049999,2245,.25,4.5,5,3,2,0,0,0,0,0,1,0,11,2,0,0,0,11,5,18,2013
12,2,6,19.450001,16,14,0,28,25,21.5,228,1.4,2.3,3,2,0,0,1,0,0,0,1,0,3,4,0,0,1,22,22,1,2013
3,9,7,15.3,16,18,0,252,150,21.51,1834,3,2.2,2,2,2,1,0,0,0,1,0,0,5,8,0,0,0,22,19,4,2013
5,6,2,20,16,17,0,32,30,21.540001,1470,1.375,2.2,2,1,2,3,0,0,0,0,1,1,7,9,0,0,0,22,20,5,2013
1,8,6,19.450001,17,12,1,1.65,5,21.549999,1520,.90899998,2.25,0,3,0,0,0,0,0,1,0,1,3,1,0,0,2,14,25,0,2013
2,4,6,19.450001,17,12,1,274,200,21.52,400,3.75,2.5,2,3,0,0,0,0,1,0,0,0,4,11,0,0,2,14,22,3,2013
3,5,6,19.450001,17,13,0,245,175,21.540001,1478,1.3,2.2,4,2,0,0,0,0,0,0,1,0,5,6,0,0,0,5,22,3,2013
9,13,6,20,17,12,1,202,130,21.549999,2489,.53329998,2.5999999,4,0,0,0,0,0,1,0,0,0,8,7,0,0,2,21,15,10,2013
6,11,6,19.450001,17,12,1,85,59,21.59,1802,3.3333001,2.25,0,0,2,0,0,0,1,0,0,0,9,12,0,0,0,21,9,16,2013
10,12,7,19.450001,17,13,0,207,157,22.1,1784,.25,4.5,4,2,1,0,0,0,0,1,0,0,9,2,0,0,0,6,7,18,2013
4,1,6,19.450001,18,13,0,246,174,22.120001,1300,.33329999,3.3333001,3,3,1,1,0,0,1,0,0,0,11,3,0,0,0,35,3,22,2013
5,9,6,19.450001,18,13,0,53,42,22,1231,3.3333001,2.4000001,2,2,4,0,0,0,0,0,1,0,5,8,0,0,0,18,20,5,2013
11,2,6,19.450001,18,14,0,28,25,21.58,1094,.33333001,3.5,0,0,1,0,0,0,0,0,1,0,12,4,0,0,2,20,0,25,2013
12,3,6,19.450001,18,14,0,252,150,21.58,170,2.5,2.4000001,2,5,0,0,0,0,0,0,1,0,2,7,0,0,2,20,25,0,2013
8,10,6,20,18,14,0,207,157,21.58,1214,6.5,3,2,4,2,1,0,0,1,0,0,0,1,10,0,0,2,20,30,-5,2013
13,6,7,19.450001,18,18,0,280,164,22.02,1249,1.625,2.0999999,1,2,2,2,0,0,0,0,1,0,6,9,0,0,0,35,20,5,2013
2,9,6,19.450001,19,18,0,23,30,21.530001,2000,5.5,3.3333001,0,0,1,0,0,0,0,0,1,0,3,8,0,0,1,21,25,3,2013
1,13,6,19.450001,19,16,0,202,130,21.549999,1147,2.4000001,2.2,0,0,0,0,0,0,0,0,1,0,2,7,0,0,1,4,28,0,2013
3,10,6,19.450001,19,18,0,263,240,21.549999,1538,4,2.5999999,7,3,0,0,0,0,0,0,1,0,6,10,0,0,0,21,22,6,2013
4,6,6,19.450001,19,18,0,200,147,22.09,1700,.66659999,2.5999999,4,3,0,1,0,0,1,0,0,0,11,9,0,0,0,7,3,25,2013
5,8,1,15,19,22,0,53,42,21.559999,700,.66659999,2.5999999,1,2,0,0,0,0,0,0,1,0,5,1,0,0,0,4,23,5,2013
13,2,3,19.450001,20,23,0,212,130,21.57,914,.57139999,2.75,0,0,0,1,0,0,1,0,0,0,7,4,0,0,0,8,17,11,2013
9,4,6,20,20,23,0,246,174,21.49,2712,1.05,2.25,2,5,0,0,0,1,0,1,0,0,8,11,0,0,1,28,11,17,2013
6,1,6,19.450001,20,21,0,85,59,21.530001,1848,.44440001,3,3,3,0,0,0,0,1,0,0,0,9,2,0,0,0,28,6,22,2013
8,3,6,20,20,23,0,252,150,21.49,805,3,2.25,3,5,0,2,0,0,0,1,0,0,1,6,0,0,1,14,32,-4,2013
12,5,1,15,20,22,0,60,50,21.469999,253,2.3,2.3,2,2,0,1,0,0,1,0,0,0,3,5,0,0,0,16,25,3,2013
10,11,1,15,20,20,0,207,157,22.01,3180,1.1,2.2,5,0,0,2,0,0,0,0,1,0,9,12,0,0,0,29,4,24,2013
9,12,6,20,21,22,0,10,20,21.42,2300,.22220001,5,2,3,0,0,0,0,1,0,0,0,8,3,0,0,2,7,9,20,2013
3,6,6,20.049999,21,21,0,272,190,21.43,1670,2,2.3,5,3,1,2,1,0,0,0,1,0,6,9,0,0,0,14,20,9,2013
2,1,6,19.450001,21,21,0,25,50,21.4,1800,1.1,2.25,0,0,1,1,1,1,0,1,0,0,4,2,0,0,2,14,24,5,2013
8,13,6,20,21,22,0,202,130,21.42,783,2.4000001,2.0999999,4,3,0,0,0,0,1,0,0,0,1,7,0,0,2,7,30,-1,2013
1,5,6,19.450001,22,20,0,53,42,21.32,1194,2,2.2,1,3,3,1,0,0,1,0,0,0,2,5,0,0,2,21,26,0,2013
6,2,6,19.450001,22,20,0,116,69,21.33,1684,.53329998,2.75,0,0,0,1,0,0,0,1,0,0,11,3,0,0,0,14,3,23,2013
11,3,6,20,22,20,0,252,150,21.32,1094,.5,2.8,0,7,3,0,1,0,0,1,0,0,12,6,0,0,2,12,0,26,2013
12,8,6,19.450001,22,20,0,20,30,21.32,602,1.6,2.25,2,2,0,2,0,0,0,1,0,0,4,1,0,0,2,12,24,2,2013
10,9,7,19.450001,22,17,0,207,157,21.43,2840,1.3,2.2,2,1,1,1,0,0,0,1,0,0,10,8,0,0,0,10,7,20,2013
13,4,1,17,22,20,0,359,285,21.34,1083,2.0999999,2.2,4,2,1,2,0,1,0,0,1,0,7,9,0,0,0,19,20,7,2013
4,10,6,19.450001,23,16,0,116,116,21.34,2500,1.75,2.2,4,3,0,0,0,0,1,0,0,0,10,9,0,0,0,8,4,23,2013
6,9,6,19.450001,23,17,0,90,65,21.23,2179,2.5,2.2,3,2,0,1,0,0,1,0,0,0,11,8,0,0,0,7,3,24,2013
1,12,6,19.450001,23,19,0,10,20,21.200001,1253,1.1,2.2,3,1,0,2,0,0,0,1,0,0,1,3,0,0,1,7,28,-1,2013
13,3,6,19.450001,23,18,0,100,84,21.26,1248,1.1,2.2,2,7,1,1,0,0,0,0,1,0,7,7,0,0,0,5,20,7,2013
11,5,6,19.450001,23,19,0,53,42,21.200001,1343,.40000001,3.3329999,1,1,0,0,0,0,1,0,0,0,12,5,0,0,1,7,0,27,2013
2,8,1,15.3,23,17,0,21,45,21.15,550,1.75,2.3,1,3,0,0,0,0,0,0,1,0,2,3,0,0,0,16,28,0,2013
8,6,6,20,24,17,0,85,59,21.059999,1504,2.5999999,2.25,5,2,0,0,0,0,0,1,0,0,3,11,0,0,2,21,27,0,2013
12,4,6,19.450001,24,17,0,246,174,21.059999,243,3.3333001,2.5,0,2,2,0,0,0,1,0,0,0,4,9,0,0,2,14,25,2,2013
5,13,6,19.450001,24,17,0,247,150,21.08,659,1.3,2.2,2,3,0,2,1,0,0,1,0,0,5,7,0,0,0,33,24,3,2013
3,1,6,19.450001,24,16,0,252,150,21.1,2145,.9091,2.25,4,3,2,1,0,0,0,0,1,0,6,1,0,0,0,4,23,4,2013
9,11,6,20,24,17,0,6,10,21.059999,4703,1.375,2.2,2,1,3,1,0,2,0,0,1,1,8,12,0,0,2,21,11,16,2013
10,2,7,19.450001,24,17,0,227,135,21.17,2082,.25,4.5,3,0,1,1,0,0,1,0,0,0,9,2,0,0,0,14,7,23,2013
1,9,6,19.450001,25,17,0,12,25,20.52,2761,4.5,2.75,2,2,1,2,0,0,0,0,1,1,1,8,0,0,2,14,32,-2,2013
11,8,6,19.450001,25,17,0,8,20,20.52,1846,.28569999,3.5,2,4,1,1,0,0,1,0,0,1,12,3,0,0,2,14,0,30,2013
13,12,6,19.450001,25,17,0,202,130,20.59,847,.83329999,2.25,2,1,1,2,1,0,0,0,1,0,7,4,0,0,0,14,21,9,2013
2,3,6,19.450001,25,19,0,217,156,20.51,500,1.875,2.2,0,3,0,1,0,0,0,0,1,0,2,6,0,0,2,12,30,0,2013
4,5,6,19.450001,25,17,0,200,152,21.01,900,1,2.2,2,2,0,1,0,1,1,0,0,0,9,5,0,0,0,11,5,25,2013
6,10,6,19.450001,25,17,0,170,147,20.540001,3031,2.0999999,2.2,2,4,1,0,0,0,1,0,0,0,11,10,0,0,0,14,1,29,2013
3,4,6,19.450001,26,17,0,400,283,20.26,2024,1.875,2.2,2,4,1,0,0,0,1,0,0,0,7,9,0,0,0,21,23,10,2013
8,9,6,20,26,15,0,11,35,20.200001,1659,3.5,2.5,4,1,1,0,1,0,0,0,1,1,2,8,0,0,2,7,33,0,2013
12,6,6,19.450001,26,15,0,85,59,20.200001,622,3.5,2.5,1,1,1,0,0,0,1,0,0,0,4,11,0,0,2,21,28,5,2013
11,1,6,19.450001,26,15,0,6,20,20.200001,1811,.36359999,3.2,0,1,0,0,0,0,1,0,0,1,12,3,0,0,2,14,0,33,2013
5,2,6,19.450001,26,15,0,88,56,20.209999,700,.57139999,2.5999999,0,0,1,0,0,0,1,0,0,0,6,1,0,0,0,21,24,9,2013
10,13,7,19.450001,26,13,0,223,174,20.290001,1684,.36359999,3.3333001,3,5,0,2,0,0,0,0,1,0,10,5,0,0,0,7,9,26,2013
4,11,3,19.450001,26,17,0,246,174,20.18,900,2.4000001,2.2,2,0,0,0,0,0,0,0,1,0,9,11,0,0,0,7,10,25,2013
5,10,3,19.450001,26,18,0,190,140,20.120001,562,2.75,2.3,2,4,0,0,0,0,1,0,0,0,6,10,0,0,0,4,23,12,2013
9,3,7,19,27,10,1,252,150,20.01,2946,.72729999,2.4000001,3,3,2,0,0,0,1,0,0,0,8,6,0,0,1,15,18,19,2013
1,10,7,19.450001,27,9,1,207,157,20.01,1148,5,2.5999999,0,0,0,0,0,0,0,1,0,0,3,10,0,0,1,22,35,2,2013
13,11,7,19.450001,27,11,0,202,130,20.1,1014,5.5,2.5999999,0,0,1,0,0,0,0,0,1,0,5,12,0,0,0,22,28,9,2013
2,12,1,15,27,15,0,28,25,19.58,250,1.4,2.3,1,1,1,1,0,0,0,0,1,0,1,4,0,0,0,15,38,0,2013
6,5,1,18,27,15,0,32,30,20,3324,.83329999,2.25,1,2,1,0,0,0,1,0,0,1,11,7,0,0,0,15,3,35,2013
8,1,6,20,28,13,0,1.65,5,19.299999,2028,1.6,2.2,5,0,1,0,0,0,0,0,1,1,1,3,0,1,2,7,38,-1,2013
4,2,6,19.450001,28,10,0,274,200,19.34,700,.66659999,2.5999999,1,5,2,0,0,0,0,0,1,0,9,2,0,1,0,17,13,24,2013
11,6,6,19.299999,28,13,0,85,59,19.299999,3313,1.1,2.25,2,1,1,2,0,0,0,1,0,0,12,11,1,0,2,7,0,37,2013
12,10,6,19.450001,28,13,0,207,157,19.299999,550,6,3,2,1,0,1,0,0,0,1,0,0,4,10,0,1,2,20,32,5,2013
13,9,3,19.450001,28,17,1,202,130,19.290001,933,3,2.5,2,0,2,2,0,0,0,1,0,0,5,8,0,0,0,17,31,9,2013
5,3,3,19.450001,28,15,0,245,175,19.200001,386,1.1,2.2,0,2,1,2,0,0,0,0,1,0,7,6,0,0,0,21,28,12,2013
2,11,5,20,29,15,0,28,25,19.139999,900,7.5,3.75,2,2,0,1,0,0,0,0,1,0,2,12,0,0,0,18,40,0,2013
9,5,6,20,29,16,0,53,42,19.120001,1500,.69999999,2.4000001,1,0,0,1,0,0,0,0,1,0,8,6,0,0,1,6,22,21,2013
6,13,6,19.450001,29,15,0,280,164,19.129999,2018,.53329998,2.5999999,2,3,1,0,1,0,0,0,1,0,11,5,0,0,0,19,6,37,2013
3,12,6,19.450001,29,15,0,252,150,19.219999,1658,.72729999,2.5,2,2,0,0,0,0,1,0,0,0,7,4,0,0,0,28,28,15,2013
10,8,6,19.450001,29,16,0,207,157,19.209999,1764,.2,5,1,6,0,1,0,0,1,0,0,0,10,1,0,0,0,13,8,35,2013
1,4,6,19.450001,29,16,0,246,174,19.120001,1188,2.5,2.0999999,1,5,0,0,1,0,1,0,0,0,3,9,0,0,1,21,39,4,2013
6,4,3,19.450001,30,15,1,200,147,19.049999,1512,.72729999,2.4000001,1,4,1,0,0,0,0,0,1,0,10,9,0,0,0,3,6,37,2013
13,1,3,19.450001,30,15,1,202,130,19.15,1048,.80000001,2.3,4,2,0,0,0,0,1,0,0,0,6,4,0,0,0,6,28,15,2013
10,3,3,19.450001,30,15,1,263,240,19.139999,1500,.53329998,2.5999999,1,2,1,0,0,0,1,0,0,0,11,7,0,0,0,3,5,38,2013
9,2,3,20,30,15,0,23,30,19.049999,857,.28569999,3.75,1,0,0,1,0,0,1,0,0,0,8,2,0,0,1,3,19,24,2013
8,5,3,20,30,15,0,53,42,19.049999,551,2.75,2.2,5,0,0,4,0,1,0,0,1,0,1,5,0,0,1,10,44,-1,2013
12,11,6,19.450001,30,12,0,12,25,18.540001,1248,7,3.5,7,1,0,2,0,0,0,0,1,0,3,12,0,0,0,14,38,5,2013
4,8,6,19.450001,30,12,0,246,174,18.57,800,.80000001,2.25,3,0,0,5,1,0,0,0,1,0,9,1,0,0,0,14,16,27,2013
3,8,5,19.450001,31,10,0,252,150,18.52,1444,.57099998,2.75,1,5,1,2,0,0,0,1,0,0,7,2,0,0,0,13,27,19,2013
